id,name,city,rating,rating_count,cuisine,cost,link
11452,CK's Bakery,Chennai,4,20,Desserts,200,https://www.swiggy.com/restaurants/cks-bakery-thiruvanmiyur-chennai-chennai-11452
11465,Fingerlicious (Madhu Vihar),Delhi,4.1,100,Bakery,250,https://www.swiggy.com/restaurants/fingerlicious-madhu-vihar-bus-depot-patparganj-delhi-11465
11475,Sagar Ratna,Delhi,4.3,100,South Indian,600,https://www.swiggy.com/restaurants/sagar-ratna-preet-vihar-swasthya-vihar-delhi-11475
11478,Wendy's,Delhi,4.1,100,American,400,https://www.swiggy.com/restaurants/wendys-kalkaji-fc-2-tughlakabad-delhi-11478
11479,Burger King,Chennai,4.2,1000,American,350,https://www.swiggy.com/restaurants/burger-king-express-avenue-thousand-lights-chennai-11479
11502,Kapoor's Cafe,Bangalore,4.2,500,North Indian,350,https://www.swiggy.com/restaurants/kapoors-cafe-upkar-layout-kalyan-nagar-bangalore-11502
11503,Corner House Ice Cream, New BEL Road,4.6,1000,Ice Cream,250,https://www.swiggy.com/restaurants/corner-house-ice-cream-80-feet-road-sanjaynagar-bangalore-11503
11510,Cairo Grill,Mumbai,4.1,50,Lebanese,400,https://www.swiggy.com/restaurants/cairo-grill-3rd-road-khar-west-mumbai-11510
11528,Malvani Touch,Mumbai,3.9,100,Seafood,500,https://www.swiggy.com/restaurants/malvani-touch-hiranandani-garden-powai-mumbai-11528
11530,Peetuk,Mumbai,3.8,500,Biryani,300,https://www.swiggy.com/restaurants/peetuk-powai-mumbai-11530
11539,Sethi Family Restaurant & Barbeque (Rajouri Garden),Delhi,4.1,500,North Indian,500,https://www.swiggy.com/restaurants/sethi-family-restaurant-and-barbeque-rajouri-garden-rajouri-garden-delhi-11539
11545,Paramjeet Machhi Wala,Delhi,4.1,500,North Indian,600,https://www.swiggy.com/restaurants/paramjeet-machhi-wala-rajouri-garden-delhi-11545
11547,Rambharose - Bhattad Ki Idli,Hyderabad,4.1,1000,South Indian,150,https://www.swiggy.com/restaurants/rambharose-bhattad-ki-idli-kutbi-guda-kachiguda-hyderabad-11547
11557,Green Dot,Delhi,3.7,500,North Indian,250,https://www.swiggy.com/restaurants/green-dot-manish-plaza-2-sector-10-dwarka-delhi-11557
11587,Big Noodle,Hyderabad,4.1,1000,Chinese,350,https://www.swiggy.com/restaurants/big-noodle-vikrampuri-karkhana-hyderabad-11587
11590,La Kababiyaa,Delhi,4.1,1000,Indian,450,https://www.swiggy.com/restaurants/la-kababiyaa-ramphal-chowk-palam-delhi-11590
11593,"Singla's Sweets, Bakery & Restaurant",Delhi,4,1000,Sweets,250,https://www.swiggy.com/restaurants/singlas-sweets-bakery-and-restaurant-near-sec-9-dwarka-metro-station-sector-9-dwarka-delhi-11593
11595,Saturn - The Food Planet,Sultanpur,4,1000,Indian,400,https://www.swiggy.com/restaurants/saturn-the-food-planet-safdarjung-enclave-delhi-11595
11601,Fancy Fork Eatery,Delhi,3.8,100,Chinese,600,https://www.swiggy.com/restaurants/fancy-fork-eatery-khirki-extention-khidki-extension-delhi-11601
11602,Kolkata Kathi Roll,Delhi,4.2,500,North Indian,350,https://www.swiggy.com/restaurants/kolkata-kathi-roll-market-malviya-nagar-delhi-11602
11615,The 6 Russell Street,Kolkata,4.1,500,Street Food,300,https://www.swiggy.com/restaurants/the-6-russell-street-near-maidan-metro-station-park-street-area-kolkata-11615
11619,The Rose Restaurant Lake Town,Kolkata,4.3,100,North Indian,350,https://www.swiggy.com/restaurants/the-rose-restaurant-lake-town-near-big-ben-lake-town-kolkata-11619
11620,Chhappan Bhog,Kolkata,4.2,100,Sweets,150,https://www.swiggy.com/restaurants/chhappan-bhog-near-office-linc-elgin-kolkata-11620
11628,Goosebumps,Delhi,4,20,Ice Cream,300,https://www.swiggy.com/restaurants/goosebumps-day-anand-vihar-delhi-11628
11646,Pizza Hut,Delhi,3.8,500,Pizzas,350,https://www.swiggy.com/restaurants/pizza-hut-malviya-nagar-panchsheel-park-delhi-11646
11668,Pizza Hut,Bikaner,3.8,100,Pizzas,350,https://www.swiggy.com/restaurants/pizza-hut-sushant-lok-qutub-enclave-gurgaon-11668
11669,Pizza Hut,Gurgaon,3.8,100,Pizzas,350,https://www.swiggy.com/restaurants/pizza-hut-sector-14-gurgaon-11669
11672,Pizza Hut Delivery,Gurgaon,3.7,100,Pizzas,350,https://www.swiggy.com/restaurants/pizza-hut-delivery-sector-4-gurgaon-11672
11708,Gokul Bite,Mumbai,4.2,100,Street Food,300,https://www.swiggy.com/restaurants/gokul-bite-apollo-bandar-colaba-mumbai-11708
11726,Bombaysthan,Chennai,4.6,100,Pizzas,250,https://www.swiggy.com/restaurants/bombaysthan-gn-chetty-road-t-nagar-chennai-11726
11727,Bombaysthan,Chennai,4.4,500,Pizzas,250,https://www.swiggy.com/restaurants/bombaysthan-harleys-road-kilpauk-chennai-11727
11728,Bombaysthan,Chennai,4.6,500,Pizzas,250,https://www.swiggy.com/restaurants/bombaysthan-besant-nagar-adyar-chennai-11728
11730,Delhi Dhaba,Chennai,4,50,North Indian,500,https://www.swiggy.com/restaurants/delhi-dhaba-omr-thoraipakkam-customs-colony-chennai-11730
11731,Arabian Grillz,Chennai,3.6,50,Arabian,400,https://www.swiggy.com/restaurants/arabian-grillz-arcot-road-vadapalani-chennai-11731
11732,Pizza Republic,Chennai,4.4,100,Pizzas,500,https://www.swiggy.com/restaurants/pizza-republic-anna-nagar-west-ex-padi-chennai-11732
11748,Subway,Gurgaon,4,100,Salads,350,https://www.swiggy.com/restaurants/subway-new-colony-sector-7-gurgaon-11748
11750,Harish Bakery,Gurgaon,4,1000,North Indian,350,https://www.swiggy.com/restaurants/harish-bakery-old-railway-road-sector-7-gurgaon-11750
11789,Karim's,Bikaner,4.2,50,Mughlai,650,https://www.swiggy.com/restaurants/karims-golf-course-road-sector-43-gurgaon-11789
11790,Romi Da Dhaba,Bikaner,3.9,100,North Indian,250,https://www.swiggy.com/restaurants/romi-da-dhaba-sushant-vyapar-kendraa-sector-43-gurgaon-11790
11800,Veggie's Kitchen,Delhi,4.3,500,North Indian,350,https://www.swiggy.com/restaurants/veggies-kitchen-guru-nanak-market-lajpat-nagar-4-delhi-11800
11803,Hong Kong Express,Delhi,4.2,100,Chinese,450,https://www.swiggy.com/restaurants/hong-kong-express-dda-market-lajpat-nagar-delhi-11803
11807,Juneja Sweets,Delhi,4.2,500,Sweets,250,https://www.swiggy.com/restaurants/juneja-sweets-amar-colony-delhi-11807
11814,Relax Restaurant,Delhi,4.3,100,North Indian,400,https://www.swiggy.com/restaurants/relax-restaurant-market-lajpat-nagar-delhi-11814
11827,Tikka Junction (Punjabi Bagh),Delhi,3.4,100,Mughlai,400,https://www.swiggy.com/restaurants/tikka-junction-punjabi-bagh-central-market-punjabi-bagh-delhi-11827
11841,Srinathji's Restaurant ( Taste the Nectar ),Bangalore,4.3,100,North Indian,500,https://www.swiggy.com/restaurants/srinathjis-restaurant-taste-the-nectar-shri-krishna-temple-road-indiranagar-bangalore-11841
11852,Mumbai Masalaa,Hyderabad,4.1,100,North Indian,300,https://www.swiggy.com/restaurants/mumbai-masalaa-narayanguda-hyderabad-11852
11854,Taj Mahal Hotel,Hyderabad,4.2,1000,North Indian,300,https://www.swiggy.com/restaurants/taj-mahal-hotel-narayanaguda-main-road-narayanguda-hyderabad-11854
11855,Angaara 5,Hyderabad,4,500,North Indian,400,https://www.swiggy.com/restaurants/angaara-5-banjara-hills-hyderabad-11855
11858,The Corner Courtyard,Kolkata,4,50,Italian,800,https://www.swiggy.com/restaurants/the-corner-courtyard-sarat-bose-road-near-hazra-ballygunge-kolkata-11858
11876,Subway,Pune,4.5,100,Healthy Food,350,https://www.swiggy.com/restaurants/subway-pashan-road-bavdhan-pune-11876
11878,Subway,Pune,3.7,50,Healthy Food,350,https://www.swiggy.com/restaurants/subway-xion-mall-hinjawadi-pune-11878
11887,Samudra Veg,Pune,4.4,1000,North Indian,400,https://www.swiggy.com/restaurants/samudra-veg-nal-stop-erandwane-pune-11887
11939,Creamy Inn,Chennai,4,20,Ice Cream,250,https://www.swiggy.com/restaurants/creamy-inn-opp-grand-mall-velachery-chennai-11939
11940,Creamy Inn,Chennai,3.7,50,Ice Cream,250,https://www.swiggy.com/restaurants/creamy-inn-kk-nagar-west-k-k-nagar-chennai-11940
11942,Creamy Inn,Chennai,3.7,100,Ice Cream,250,https://www.swiggy.com/restaurants/creamy-inn-harrington-road-chetpet-chennai-11942
11964,Meat and Eat,Chennai,3.8,100,Fast Food,250,https://www.swiggy.com/restaurants/meat-and-eat-nesapakkam-k-k-nagar-chennai-11964
11971,Goli Vada Pav No .1,Bangalore,4.2,100,Maharashtrian,100,https://www.swiggy.com/restaurants/goli-vada-pav-no-1-thippasandra-new-tippasandra-bangalore-11971
11993,Five Star Chicken,Bangalore,4.4,20,Fast Food,300,https://www.swiggy.com/restaurants/five-star-chicken-hennur-main-road-kothanur-bangalore-11993
12003,Bunty Dhaba,Delhi,3.8,100,North Indian,500,https://www.swiggy.com/restaurants/bunty-dhaba-chittranjan-park-kalkaji-delhi-12003
12008,Relax Xpress,Delhi,4.2,100,Mughlai,400,https://www.swiggy.com/restaurants/relax-xpress-masjid-modh-greater-kailash-delhi-12008
12020,U.S. Burger Point,Delhi,3.6,20,Italian,200,https://www.swiggy.com/restaurants/u-s-burger-point-near-himalya-public-school-sector-7-sector-11-rohini-delhi-12020
12027,Chimney Sizzler,Delhi,4.4,100,Chinese,500,https://www.swiggy.com/restaurants/chimney-sizzler-chankyapuri-chanakyapuri-delhi-12027
12031,Giani's,Delhi,4.3,50,Ice Cream,200,https://www.swiggy.com/restaurants/gianis-naraina-naraina-industrial-area-phase-1-naraina-delhi-12031
12033,Aggarwal Sweets,Delhi,3.7,1000,Snacks,200,https://www.swiggy.com/restaurants/aggarwal-sweets-community-centre-naraina-naraina-industrial-area-phase-1-naraina-delhi-12033
12034,CL Corner,Delhi,4.3,1000,Snacks,200,https://www.swiggy.com/restaurants/cl-corner-moti-nagar-delhi-12034
12036,Yakooz Food Express,Delhi,3.5,20,Mughlai,500,https://www.swiggy.com/restaurants/yakooz-food-express-tilak-nagar-ramesh-nagar-delhi-12036
12037,Tikka Junction (Kirti Nagar),Delhi,3.8,100,Mughlai,400,https://www.swiggy.com/restaurants/tikka-junction-kirti-nagar-scooter-market-kirti-nagar-industrial-area-kirti-nagar-delhi-12037
12046,Subway,Hyderabad,4.3,500,Fast Food,350,https://www.swiggy.com/restaurants/subway-himayath-nagar-road-himayatnagar-hyderabad-12046
12054,The Garage Grill,Pune,4.2,100,Mughlai,400,https://www.swiggy.com/restaurants/the-garage-grill-salunkhe-vihar-road-wanowrie-pune-12054
12059,Dakshinapuram,Chennai,4.1,20,South Indian,500,https://www.swiggy.com/restaurants/dakshinapuram-ecr-ecr-kottivakkam-chennai-12059
12060,Delhi Dhaba,Chennai,4.2,50,North Indian,500,https://www.swiggy.com/restaurants/delhi-dhaba-ecr-injambakkam-chennai-12060
12069,Big Dragon,Delhi,4.1,50,Chinese,500,https://www.swiggy.com/restaurants/big-dragon-kalkaji-delhi-12069
12070,Kandy's Pastry Parlour,Delhi,4.2,100,Fast Food,250,https://www.swiggy.com/restaurants/kandys-pastry-parlour-kalkaji-delhi-12070
12071,Aggarwal Sweet Corner & Restaurant,Delhi,4.1,500,North Indian,300,https://www.swiggy.com/restaurants/aggarwal-sweet-corner-and-restaurant-kalkaji-delhi-12071
12072,Aggarwal Bikaneri Sweets,Delhi,3.8,100,Sweets,200,https://www.swiggy.com/restaurants/aggarwal-bikaneri-sweets-kalkaji-chittaranjan-park-delhi-12072
12086,Malhotra's Zayeeka,Delhi,3.9,100,Indian,350,https://www.swiggy.com/restaurants/malhotras-zayeeka-moti-nagar-delhi-12086
12087,Chinese Food Corner,Delhi,3.6,50,Indian,300,https://www.swiggy.com/restaurants/chinese-food-corner-moti-nagar-delhi-12087
12096,Uncle Xpress,Delhi,4.3,100,North Indian,250,https://www.swiggy.com/restaurants/uncle-xpress-krishna-market-kalkaji-delhi-12096
12109,Bawa Chicken,Delhi,3.7,100,Mughlai,400,https://www.swiggy.com/restaurants/bawa-chicken-dlf-industrial-area-dle-industrial-area-kirti-nagar-delhi-12109
12116,Lajawab Chef Cart,Delhi,4,50,Chinese,200,https://www.swiggy.com/restaurants/lajawab-chef-cart-sector-14-rohini-delhi-12116
12165,@Italy,Bangalore,4,50,Italian,400,https://www.swiggy.com/restaurants/-italy-banshankri-kumaraswamy-layout-bangalore-12165
12167,Subway,Hyderabad,4.1,500,Fast Food,350,https://www.swiggy.com/restaurants/subway-opp-market-bowenpally-hyderabad-12167
12173,Al Safa Briyani,Chennai,3.4,20,Arabian,400,https://www.swiggy.com/restaurants/al-safa-briyani-arcot-road-vadapalani-chennai-12173
12181,Coconut Grove,Pune,4.2,50,Chettinad,1000,https://www.swiggy.com/restaurants/coconut-grove-ambedkar-bhavan-station-road-kasba-peth-pune-12181
12191,Khandeshi Darbar,Pune,3.7,100,North Indian,300,https://www.swiggy.com/restaurants/khandeshi-darbar-ganraj-mangal-karyalay-chowk-balewadi-link-road-baner-pune-12191
12210,Shahi Durbar,Pune,4,20,Desserts,200,https://www.swiggy.com/restaurants/shahi-durbar-opp-next-electronics-iti-road-aundh-pune-12210
12225,Murugan Idli Shop,Chennai,4.4,1000,South Indian,300,https://www.swiggy.com/restaurants/murugan-idli-shop-ormes-rd-kilpauk-chennai-12225
12226,Murugan Idli Shop,Chennai,4.3,1000,South Indian,300,https://www.swiggy.com/restaurants/murugan-idli-shop-shanthi-colony-anna-nagar-chennai-12226
12236,Foodies Express,Bangalore,3.9,50,North Indian,200,https://www.swiggy.com/restaurants/foodies-express-phase-2-electronic-city-bangalore-12236
12237,Just Shawarma,Bangalore,4,100,Arabian,250,https://www.swiggy.com/restaurants/just-shawarma-phase-1-electronic-city-bangalore-12237
12238,Beijing Bites,Bangalore,4.1,500,Chinese,450,https://www.swiggy.com/restaurants/beijing-bites-phase-1-electronic-city-bangalore-12238
12241,Thalassery Restaurant,Bangalore,3.9,500,South Indian,300,https://www.swiggy.com/restaurants/thalassery-restaurant-phase-1-velankani-tech-park-doddathoguru-bangalore-12241
12256,Moriz Restaurant,Bangalore,3.5,100,Chinese,400,https://www.swiggy.com/restaurants/moriz-restaurant-phase-1-electronic-city-bangalore-12256
12260,Dimpi Restaurant,Kolkata,4.1,1000,Snacks,150,https://www.swiggy.com/restaurants/dimpi-restaurant-near-five-point-crossing-shyam-bazar-kolkata-12260
12262,Tilak Munjal-R ( Panchkuian Road Wale Famous Samose Chole ),Delhi,4.1,100,Street Food,150,https://www.swiggy.com/restaurants/tilak-munjal-r-panchkuian-road-wale-famous-samose-chole-ashiana-chowk-pitampura-delhi-12262
12264,Sahni Fish Corner,Delhi,3.9,100,North Indian,700,https://www.swiggy.com/restaurants/sahni-fish-corner-pritampura-pitam-pura-delhi-12264
12265,Singh Bakery,Delhi,4.2,20,Bakery,200,https://www.swiggy.com/restaurants/singh-bakery-rani-bagh-pitam-pura-delhi-12265
12323,Hatti Punjab Di,Bangalore,3.1,20,Punjabi,400,https://www.swiggy.com/restaurants/hatti-punjab-di-neeladari-nagar-electronic-city-bangalore-12323
12360,Cafe H,Chennai,4.4,100,Italian,220,https://www.swiggy.com/restaurants/cafe-h-shanti-nekethan-colony-anna-nagar-west-extension-chennai-12360
12361,Agarwal Caterers,Chennai,4.6,500,North Indian,200,https://www.swiggy.com/restaurants/agarwal-caterers-teachers-colony-adyar-chennai-12361
12380,Arabian Nites,Delhi,4.2,50,Lebanese,500,https://www.swiggy.com/restaurants/arabian-nites-pvr-priya-complex-basant-lok-south-campus-delhi-12380
12396,New Shanthi Sagar,Bangalore,4,500,North Indian,400,https://www.swiggy.com/restaurants/new-shanthi-sagar-rv-road-jayanagar-bangalore-12396
12401,Portland Steak House,Bangalore,4,100,American,1500,https://www.swiggy.com/restaurants/portland-steak-house-off-mg-road-ashok-nagar-bangalore-12401
12410,Riti Foods,Hyderabad,4.3,100,Chaat,250,https://www.swiggy.com/restaurants/riti-foods-sri-raghavendra-swamy-temple-road-kachiguda-hyderabad-12410
12415,AM - PM Food Court,Hyderabad,3.8,500,South Indian,250,https://www.swiggy.com/restaurants/am-pm-food-court-dlf-building-gachibowli-hyderabad-12415
12425,Cafe Uniq Aroma,Pune,4.1,20,Snacks,200,https://www.swiggy.com/restaurants/cafe-uniq-aroma-income-tax-office-pradhikaran-nigdi-pune-12425
12431,Agra Hotel,Pune,4.1,100,Mughlai,300,https://www.swiggy.com/restaurants/agra-hotel-kausar-bagh-kondhwa-pune-12431
12450,Irani Cafe,Pune,4.5,1000,Beverages,250,https://www.swiggy.com/restaurants/irani-cafe-near-rosary-school-viman-nagar-pune-12450
12456,Bar-B-Q,Kolkata,4.4,1000,North Indian,800,https://www.swiggy.com/restaurants/bar-b-q-park-street-kolkata-12456
12457,Flavours Of China,Kolkata,4.7,50,North Indian,1000,https://www.swiggy.com/restaurants/flavours-of-china-park-street-park-street-area-kolkata-12457
12458,One Step Up,Kolkata,4.5,100,Continental,800,https://www.swiggy.com/restaurants/one-step-up-park-street-park-street-area-kolkata-12458
12468,The Brew Room,Chennai,4.5,100,Continental,700,https://www.swiggy.com/restaurants/the-brew-room-rk-salai-mylapore-chennai-12468
12472,Goli Vada Pav No. 1,Bangalore,3.7,50,Maharashtrian,100,https://www.swiggy.com/restaurants/goli-vada-pav-no-1-phase-1-electronic-city-bangalore-12472
12474,FreshMenu,Bangalore,3.8,500,Chinese,250,https://www.swiggy.com/restaurants/freshmenu-phase-1-doddathoguru-bangalore-12474
12476,Paradise Biryani,Bangalore,3.7,500,Biryani,400,https://www.swiggy.com/restaurants/paradise-biryani-hosur-road-electronic-city-bangalore-12476
12488,Baby Dragon,Noida-1,4.3,50,North Indian,300,https://www.swiggy.com/restaurants/baby-dragon-g-block-sector-18-noida-1-12488
12532,Kamboj Restaurant,Noida-1,3.8,500,Mughlai,700,https://www.swiggy.com/restaurants/kamboj-restaurant-sector-37-noida-1-12532
12551,Caffe La Poya,Noida-1,4.4,100,American,300,https://www.swiggy.com/restaurants/caffe-la-poya-sector-30-noida-1-12551
12569,Uncle's Treat,Noida-1,3.7,100,Chinese,200,https://www.swiggy.com/restaurants/uncles-treat-sector-31-noida-1-12569
12614,Hotel Millath,Chennai,4.2,100,Chinese,350,https://www.swiggy.com/restaurants/hotel-millath-west-cott-road-royapettah-chennai-12614
12615,Ratna Cafe (Estd.1948),Chennai,4.3,1000,South Indian,300,https://www.swiggy.com/restaurants/ratna-cafe-estd-1948-triplicane-chennai-12615
12621,Baskin Robbins,Chennai,4.2,100,Ice Cream,200,https://www.swiggy.com/restaurants/baskin-robbins-bazullah-road-t-nagar-chennai-12621
12624,Amadora Gourmet Ice Creams,Chennai,4.7,500,Ice Cream,300,https://www.swiggy.com/restaurants/amadora-gourmet-ice-creams-wallace-garden-thousand-lights-chennai-12624
12627,Dadaji Di Punjabi Rasoi,Delhi,3.9,100,North Indian,400,https://www.swiggy.com/restaurants/dadaji-di-punjabi-rasoi-shalimar-bagh-delhi-12627
12638,SodaBottleOpenerWala,Noida-1,3.8,50,Parsi,1300,https://www.swiggy.com/restaurants/sodabottleopenerwala-sector-18-noida-1-12638
12685,Dindigul Thalappakatti,Chennai,4,100,Biryani,650,https://www.swiggy.com/restaurants/dindigul-thalappakatti-m-g-road-thousand-lights-chennai-12685
12686,Dindigul Thalappakatti,Chennai,4,500,Biryani,650,https://www.swiggy.com/restaurants/dindigul-thalappakatti-venkatanarayana-road-cit-nagar-chennai-12686
12690,Nutri Chef by DN Snacks,Gurgaon,3.7,20,Snacks,250,https://www.swiggy.com/restaurants/nutri-chef-by-dn-snacks-sector-4-gurgaon-12690
12693,Burger Point,Gurgaon,3.7,500,American,200,https://www.swiggy.com/restaurants/burger-point-south-city-2-sector-49-gurgaon-12693
12701,Indian Grill Room,Bikaner,4.2,100,North Indian,800,https://www.swiggy.com/restaurants/indian-grill-room-sector-54-suncity-business-towers-gurgaon-12701
12708,The Potbelly,Delhi,3.5,20,Bihari,1000,https://www.swiggy.com/restaurants/the-potbelly-chanakya-puri-chanakyapuri-delhi-12708
12710,Snack Adda,Noida-1,4.1,20,Snacks,300,https://www.swiggy.com/restaurants/snack-adda-sector-44-noida-1-12710
12712,Pind Balluchi (Sector 29),Bikaner,3.9,500,Mughlai,400,https://www.swiggy.com/restaurants/pind-balluchi-sector-29-sector-29-gurgaon-12712
12716,Pind Balluchi (CP),Delhi,4.1,100,Mughlai,400,https://www.swiggy.com/restaurants/pind-balluchi-cp-hanuman-road-area-connaught-place-delhi-12716
12717,Hunger's Delight,Delhi,4.2,20,North Indian,300,https://www.swiggy.com/restaurants/hungers-delight-karkarduma-community-centre-anand-vihar-delhi-12717
12724,Pind Balluchi,Delhi,3.7,100,Mughlai,400,https://www.swiggy.com/restaurants/pind-balluchi-satyam-cinema-nehru-place-delhi-12724
12741,Mi food center,Delhi,3.9,100,Mughlai,250,https://www.swiggy.com/restaurants/mi-food-center-meharchand-market-lodhi-colony-delhi-12741
12744,Kamal's Traditional Sweets,Delhi,4.4,20,North Indian,200,https://www.swiggy.com/restaurants/kamals-traditional-sweets-sunder-nagar-lodi-colony-delhi-12744
12747,Cabanas Kebab and Kurrys,Delhi,4.2,20,Mughlai,400,https://www.swiggy.com/restaurants/cabanas-kebab-and-kurrys-kirti-nagar-delhi-12747
12749,Indo Chinese Adda,Delhi,4,20,Chinese,400,https://www.swiggy.com/restaurants/indo-chinese-adda-8-block-moti-nagar-delhi-12749
12752,Pahariya Chicken Corner,Delhi,4,100,Indian,500,https://www.swiggy.com/restaurants/pahariya-chicken-corner-tilak-market-ramesh-nagar-block-e-ramesh-nagar-delhi-12752
12757,D Momo Factory,Delhi,4.1,100,Chinese,400,https://www.swiggy.com/restaurants/d-momo-factory-amar-colony-lajpat-nagar-delhi-12757
12772,Vaishno Amritsari Naan (Satish Dhaba),Delhi,3.8,1000,North Indian,260,https://www.swiggy.com/restaurants/vaishno-amritsari-naan-satish-dhaba-aggarawal-tower-ajanta-market-patparganj-delhi-12772
12773,Vaishno Snacks Corner,Delhi,3.3,50,Snacks,150,https://www.swiggy.com/restaurants/vaishno-snacks-corner-ajanta-market-mayur-vihar-delhi-12773
12783,Pavitra Bakers,Delhi,3.9,50,Chinese,300,https://www.swiggy.com/restaurants/pavitra-bakers-sector-18-rohini-delhi-12783
12785,Pind Balluchi,Delhi,3.9,500,Mughlai,400,https://www.swiggy.com/restaurants/pind-balluchi-metro-walk-mall-sector-10-rohini-delhi-12785
12794,Punjabi By Nature,Delhi,4.1,20,North Indian,1300,https://www.swiggy.com/restaurants/punjabi-by-nature-ambience-mall-vasant-kunj-delhi-12794
12805,A2B Veg,Bangalore,4.1,1000,South Indian,300,https://www.swiggy.com/restaurants/a2b-veg-neeladri-nagar-doddathoguru-bangalore-12805
12808,A2B Veg,Bangalore,4.2,1000,South Indian,300,https://www.swiggy.com/restaurants/a2b-veg-shanthi-nagar-wilson-garden-bangalore-12808
12810,A2B Veg,Bangalore,4.2,1000,South Indian,300,https://www.swiggy.com/restaurants/a2b-veg-bellari-main-road-ganganagar-bangalore-12810
12818,Plan B,Bangalore,4.2,100,American,1200,https://www.swiggy.com/restaurants/plan-b-2nd-stage-indiranagar-bangalore-12818
12824,Mathura Pure Veg,Pune,4,1000,Maharashtrian,400,https://www.swiggy.com/restaurants/mathura-pure-veg-jm-road-shivajinagar-pune-12824
12826,Tasty Punjab,Pune,3.9,1000,North Indian,300,https://www.swiggy.com/restaurants/tasty-punjab-opp-nobel-hospital-hadapsar-pune-12826
12837,Hotel AL Zaika,Pune,3,20,North Indian,300,https://www.swiggy.com/restaurants/hotel-al-zaika-sasaen-nagar-hadapsar-pune-12837
12838,Hotel Al Zaika,Pune,3.9,1000,Mughlai,300,https://www.swiggy.com/restaurants/hotel-al-zaika-lohegaon-wadgaon-sheri-pune-12838
12867,LSD - Love Sugar and Dough,Mumbai,4,50,Desserts,250,https://www.swiggy.com/restaurants/lsd-love-sugar-and-dough-union-park-pali-hill-mumbai-12867
12868,The J,Mumbai,4.1,100,American,300,https://www.swiggy.com/restaurants/the-j-carter-road-pali-hill-mumbai-12868
12878,Balaji Fast Food,Mumbai,4.5,20,Pizzas,250,https://www.swiggy.com/restaurants/balaji-fast-food-tardeo-mumbai-12878
12895,Sardarji Malai Chaap wale(Subhash Nagar),Delhi,3.5,100,North Indian,200,https://www.swiggy.com/restaurants/sardarji-malai-chaap-wale-subhash-nagar-subhash-nagar-delhi-12895
12911,Kamal's Sweets & Restaurant (Madhu Vihar),Delhi,4,100,North Indian,250,https://www.swiggy.com/restaurants/kamals-sweets-and-restaurant-madhu-vihar-madhu-vihar-patparganj-delhi-12911
12923,Lajwaab Restaurant Sector 25,Noida-1,3.7,20,North Indian,300,https://www.swiggy.com/restaurants/lajwaab-restaurant-sector-25-sector-25-jalvayu-vihar-market-jal-vayu-vihar-noida-1-12923
12951,Zeeshan Deshapriya,Kolkata,4.3,1000,Desserts,400,https://www.swiggy.com/restaurants/zeeshan-deshapriya-near-deshapriya-more-kalighat-kolkata-12951
12952,Zeeshan Park Circus,Kolkata,4,100,Desserts,400,https://www.swiggy.com/restaurants/zeeshan-park-circus-near-7-point-crossing-ballygunge-kolkata-12952
12953,Food Station College Street,Kolkata,4.1,20,Indian,500,https://www.swiggy.com/restaurants/food-station-college-street-opp-medical-college-gate-no-1-college-square-kolkata-12953
12955,BJs Sports Restrau Cum Lounge,Kolkata,3.9,20,Italian,800,https://www.swiggy.com/restaurants/bjs-sports-restrau-cum-lounge-near-lansdowne-hazra-crossing-ballygunge-kolkata-12955
12962,Dine O China,Hyderabad,4.1,100,Chinese,850,https://www.swiggy.com/restaurants/dine-o-china-serilingampally-gachibowli-hyderabad-12962
12980,China Bistro,Hyderabad,4.1,500,Chinese,750,https://www.swiggy.com/restaurants/china-bistro-jubilee-hills-hyderabad-12980
13008,Pantry D'or,Chennai,4.3,100,Italian,850,https://www.swiggy.com/restaurants/pantry-dor-6th-avenue-main-road-anna-nagar-chennai-13008
13011,VB Signature - Progressive Veg Restaurant,Chennai,3.6,100,North Indian,250,https://www.swiggy.com/restaurants/vb-signature-progressive-veg-restaurant-tirumurthy-nagar-nungambakkam-chennai-13011
13018,Yash Ki Rasoi,Gurgaon,3.6,100,Indian,300,https://www.swiggy.com/restaurants/yash-ki-rasoi-sector-14-gurgaon-13018
13028,Saptapadi Golpark,Kolkata,4.1,100,Bengali,500,https://www.swiggy.com/restaurants/saptapadi-golpark-beside-tero-parbon-gariahat-kolkata-13028
13033,Royal Indian Restaurant - Since 1905,Kolkata,4.3,1000,Mughlai,500,https://www.swiggy.com/restaurants/royal-indian-restaurant-near-quest-mall-park-circus-kolkata-13033
13038,Haji Saheb Behala,Kolkata,4.4,5000,North Indian,500,https://www.swiggy.com/restaurants/haji-saheb-behala-near-market-behala-kolkata-13038
13065,Tandoori Tadka,Delhi,3.1,50,North Indian,250,https://www.swiggy.com/restaurants/tandoori-tadka-defence-enclave-swasthya-vihar-delhi-13065
13077,The Urban Canteen (Shalimar Bagh),Delhi,4.2,500,Fast Food,200,https://www.swiggy.com/restaurants/the-urban-canteen-shalimar-bagh-bp-market-shalimar-bagh-delhi-13077
13079,Chawla's (Shalimar Bagh),Delhi,3.7,20,North Indian,400,https://www.swiggy.com/restaurants/chawlas-shalimar-bagh-bt-market-opp-axis-bank-shalimar-bagh-delhi-13079
13102,Bercos - If you love chinese,Delhi,3.9,100,Chinese,500,https://www.swiggy.com/restaurants/bercos-if-you-love-chinese-kamla-nagar-gtb-nagar-delhi-13102
